ncbi_gene_id	gene_symbol	association_type	disease_id	source
NCBIGene:170302	ARX	MENDELIAN	OMIM:309510	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:27445	PCLO	MENDELIAN	OMIM:608027	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1373	CPS1	MENDELIAN	OMIM:237300	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:59	ACTA2	MENDELIAN	OMIM:611788	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:4669	NAGLU	MENDELIAN	OMIM:252920	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3852	KRT5	MENDELIAN	OMIM:609352	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:168667	BMPER	MENDELIAN	OMIM:608022	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:773	CACNA1A	MENDELIAN	OMIM:183086	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2643	GCH1	MENDELIAN	OMIM:128230	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:26128	KIFBP	MENDELIAN	OMIM:609460	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:80308	FLAD1	MENDELIAN	OMIM:255100	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6094	ROM1	MENDELIAN	OMIM:608133	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:5961	PRPH2	MENDELIAN	OMIM:608133	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:55811	ADCY10	POLYGENIC	OMIM:143870	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:126792	B3GALT6	MENDELIAN	OMIM:609465	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:4359	MPZ	MENDELIAN	OMIM:180800	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:5376	PMP22	MENDELIAN	OMIM:180800	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:478	ATP1A3	MENDELIAN	OMIM:128235	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:9401	RECQL4	MENDELIAN	OMIM:268400	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:727897	MUC5B	POLYGENIC	OMIM:178500	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:729238	SFTPA2	MENDELIAN	OMIM:178500	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:7015	TERT	MENDELIAN	OMIM:178500	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6440	SFTPC	MENDELIAN	OMIM:178500	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:89910	UBE3B	MENDELIAN	OMIM:244450	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6311	ATXN2	MENDELIAN	OMIM:183090	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1135	CHRNA2	MENDELIAN	OMIM:610353	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:169522	KCNV2	MENDELIAN	OMIM:610356	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:547	KIF1A	MENDELIAN	OMIM:610357	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1286	COL4A4	MENDELIAN	OMIM:141200	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:23020	SNRNP200	MENDELIAN	OMIM:610359	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:771	CA12	MENDELIAN	OMIM:143860	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:11155	LDB3	MENDELIAN	OMIM:609452	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:25778	DSTYK	MENDELIAN	OMIM:270750	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:7780	SLC30A2	MENDELIAN	OMIM:608118	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:64324	NSD1	MENDELIAN	OMIM:117550	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6521	SLC4A1	MENDELIAN	OMIM:179800	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:10842	PPP1R17	POLYGENIC	OMIM:143890	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3949	LDLR	MENDELIAN	OMIM:143890	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:336	APOA2	POLYGENIC	OMIM:143890	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2053	EPHX2	POLYGENIC	OMIM:143890	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2690	GHR	POLYGENIC	OMIM:143890	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3778	KCNMA1	MENDELIAN	OMIM:609446	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2492	FSHR	MENDELIAN	OMIM:608115	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:658	BMPR1B	MENDELIAN	OMIM:609441	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1678	TIMM8A	MENDELIAN	OMIM:304700	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:10518	CIB2	MENDELIAN	OMIM:609439	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:7374	UNG	MENDELIAN	OMIM:608106	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:50674	NEUROG3	MENDELIAN	OMIM:610370	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6833	ABCC8	MENDELIAN	OMIM:610374	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1591	CYP24A1	MENDELIAN	OMIM:143880	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:4598	MVK	MENDELIAN	OMIM:610377	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1234	CCR5	POLYGENIC	OMIM:610379	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:79053	ALG8	MENDELIAN	OMIM:608104	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:57465	TBC1D24	MENDELIAN	OMIM:608105	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:727857	BHLHA9	MENDELIAN	OMIM:609432	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:57217	TTC7A	MENDELIAN	OMIM:243150	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:84839	RAX2	MENDELIAN	OMIM:610381	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6352	CCL5	POLYGENIC	OMIM:609423	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3107	HLA-C	POLYGENIC	OMIM:609423	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1234	CCR5	POLYGENIC	OMIM:609423	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:30835	CD209	POLYGENIC	OMIM:609423	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6356	CCL11	POLYGENIC	OMIM:609423	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6349	CCL3L1	POLYGENIC	OMIM:609423	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1524	CX3CR1	POLYGENIC	OMIM:609423	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:7098	TLR3	POLYGENIC	OMIM:609423	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:729230	CCR2	POLYGENIC	OMIM:609423	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3577	CXCR1	POLYGENIC	OMIM:609423	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3811	KIR3DL1	POLYGENIC	OMIM:609423	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6347	CCL2	POLYGENIC	OMIM:609423	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6348	CCL3	POLYGENIC	OMIM:609423	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6387	CXCL12	POLYGENIC	OMIM:609423	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3586	IL10	POLYGENIC	OMIM:609423	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3458	IFNG	POLYGENIC	OMIM:609423	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:5644	PRSS1	MENDELIAN	OMIM:167800	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6690	SPINK1	MENDELIAN	OMIM:167800	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1080	CFTR	POLYGENIC	OMIM:167800	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:11330	CTRC	POLYGENIC	OMIM:167800	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:5645	PRSS2	POLYGENIC	OMIM:167800	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:23503	ZFYVE26	MENDELIAN	OMIM:270700	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:477	ATP1A2	MENDELIAN	OMIM:104290	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1294	COL7A1	MENDELIAN	OMIM:131850	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:112476	PRRT2	MENDELIAN	OMIM:128200	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:219736	STOX1	MENDELIAN	OMIM:609404	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6905	TBCE	MENDELIAN	OMIM:244460	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6949	TCOF1	MENDELIAN	OMIM:154500	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:546	ATRX	MENDELIAN	OMIM:309580	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6611	SMS	MENDELIAN	OMIM:309583	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1374	CPT1A	MENDELIAN	OMIM:255120	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:81887	LAS1L	MENDELIAN	OMIM:309585	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6833	ABCC8	MENDELIAN	OMIM:256450	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:23479	ISCU	MENDELIAN	OMIM:255125	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:65125	WNK1	MENDELIAN	OMIM:201300	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:54463	RETREG1	MENDELIAN	OMIM:201300	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:547	KIF1A	MENDELIAN	OMIM:201300	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6335	SCN9A	MENDELIAN	OMIM:201300	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:9276	COPB2	MENDELIAN	OMIM:617800	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1376	CPT2	MENDELIAN	OMIM:255110	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:22907	DHX30	MENDELIAN	OMIM:617804	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:7407	VARS1	MENDELIAN	OMIM:617802	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:196528	ARID2	MENDELIAN	OMIM:617808	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:9230	RAB11B	MENDELIAN	OMIM:617807	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:80000	GREB1L	MENDELIAN	OMIM:617805	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:4054	LTBP3	MENDELIAN	OMIM:617809	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:10075	HUWE1	MENDELIAN	OMIM:309590	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:8733	GPAA1	MENDELIAN	OMIM:617810	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:4688	NCF2	MENDELIAN	OMIM:233710	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:5279	PIGC	MENDELIAN	OMIM:617816	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:50943	FOXP3	MENDELIAN	OMIM:304790	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:84162	BLTP1	MENDELIAN	OMIM:617822	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1806	DPYD	MENDELIAN	OMIM:274270	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1278	COL1A2	MENDELIAN	OMIM:617821	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2902	GRIN1	MENDELIAN	OMIM:617820	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:5447	POR	MENDELIAN	OMIM:207410	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2263	FGFR2	MENDELIAN	OMIM:207410	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:10587	TXNRD2	MENDELIAN	OMIM:617825	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3861	KRT14	MENDELIAN	OMIM:131800	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2561	GABRB2	MENDELIAN	OMIM:617829	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:54822	TRPM7	POLYGENIC	OMIM:105500	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:9837	GINS1	MENDELIAN	OMIM:617827	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:25953	PNKD	MENDELIAN	OMIM:118800	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:128338	DRAM2	MENDELIAN	OMIM:616502	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:10560	SLC19A2	MENDELIAN	OMIM:249270	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:388753	COA6	MENDELIAN	OMIM:616501	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:116150	NUS1	MENDELIAN	OMIM:617831	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:493753	COA5	MENDELIAN	OMIM:616500	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:4915	NTRK2	MENDELIAN	OMIM:617830	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:79947	DHDDS	MENDELIAN	OMIM:617836	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:91137	SLC25A46	MENDELIAN	OMIM:616505	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:57211	ADGRG6	MENDELIAN	OMIM:616503	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:4047	LSS	MENDELIAN	OMIM:616509	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:311	ANXA11	MENDELIAN	OMIM:617839	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6678	SPARC	MENDELIAN	OMIM:616507	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:10804	GJB6	MENDELIAN	OMIM:129500	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3784	KCNQ1	MENDELIAN	OMIM:220400	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2632	GBE1	MENDELIAN	OMIM:263570	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:4891	SLC11A2	MENDELIAN	OMIM:206100	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:26060	APPL1	POLYGENIC	OMIM:616511	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:22926	ATF6	MENDELIAN	OMIM:616517	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:4000	LMNA	MENDELIAN	OMIM:616516	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:9750	RIPOR2	MENDELIAN	OMIM:616515	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:653361	NCF1	MENDELIAN	OMIM:233700	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:27019	DNAI1	MENDELIAN	OMIM:244400	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3887	KRT81	MENDELIAN	OMIM:158000	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3889	KRT83	MENDELIAN	OMIM:158000	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3892	KRT86	MENDELIAN	OMIM:158000	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2703	GJA8	MENDELIAN	OMIM:116200	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:26580	BSCL2	MENDELIAN	OMIM:269700	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1213	CLTC	MENDELIAN	OMIM:617854	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:131669	UROC1	MENDELIAN	OMIM:276880	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:23040	MYT1L	MENDELIAN	OMIM:616521	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:203228	C9orf72	MENDELIAN	OMIM:105550	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:11235	PDCD10	MENDELIAN	OMIM:603285	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:83605	CCM2	MENDELIAN	OMIM:603284	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:81	ACTN4	MENDELIAN	OMIM:603278	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:8022	LHX3	MENDELIAN	OMIM:221750	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:122553	TRAPPC6B	MENDELIAN	OMIM:617862	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:5297	PI4KA	MENDELIAN	OMIM:616531	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:112752	IFT43	MENDELIAN	OMIM:617866	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3026	HABP2	POLYGENIC	OMIM:616535	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:57688	ZSWIM6	MENDELIAN	OMIM:617865	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2304	FOXE1	POLYGENIC	OMIM:616534	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2893	GRIA4	MENDELIAN	OMIM:617864	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:81562	LMAN2L	MENDELIAN	OMIM:617863	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3661	IRF3	POLYGENIC	OMIM:616532	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:57570	TRMT5	MENDELIAN	OMIM:616539	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:50615	IL21R	MENDELIAN	OMIM:615207	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1605	DAG1	MENDELIAN	OMIM:616538	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:55612	FERMT1	MENDELIAN	OMIM:173650	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:84433	CARD11	MENDELIAN	OMIM:615206	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:50945	TBX22	MENDELIAN	OMIM:303400	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:54802	TRIT1	MENDELIAN	OMIM:617873	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:51081	MRPS7	MENDELIAN	OMIM:617872	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:7518	XRCC4	MENDELIAN	OMIM:616541	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:112752	IFT43	MENDELIAN	OMIM:617871	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:84823	LMNB2	MENDELIAN	OMIM:616540	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:650	BMP2	MENDELIAN	OMIM:617877	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:9786	KIAA0586	MENDELIAN	OMIM:616546	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:5295	PIK3R1	MENDELIAN	OMIM:615214	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:178	AGL	MENDELIAN	OMIM:232400	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:4041	LRP5	MENDELIAN	OMIM:617875	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:138050	HGSNAT	MENDELIAN	OMIM:616544	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:79053	ALG8	MENDELIAN	OMIM:617874	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:84700	MYO18B	MENDELIAN	OMIM:616549	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:8777	MPDZ	MENDELIAN	OMIM:615219	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:10383	TUBB4B	MENDELIAN	OMIM:617879	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:23533	PIK3R5	MENDELIAN	OMIM:615217	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1285	COL4A3	MENDELIAN	OMIM:104200	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:65057	ACD	MENDELIAN	OMIM:616553	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:7471	WNT1	POLYGENIC	OMIM:615221	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:672	BRCA1	MENDELIAN	OMIM:617883	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:83452	RAB33B	MENDELIAN	OMIM:615222	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:7305	TYROBP	MENDELIAN	OMIM:221770	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:4747	NEFL	MENDELIAN	OMIM:617882	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:7471	WNT1	MENDELIAN	OMIM:615220	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:22861	NLRP1	MENDELIAN	OMIM:615225	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
