glycan_ID,order,residue,residue_ID,name,anomer,absolute,ring,parent_ID,site,pubChem
G01669LU,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G01669LU,7,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G01669LU,8,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G01669LU,9,N-glycan_a-D-Neup5Ac_34,N34,Neu5Ac,a,D,p,N8,3,Neu5Ac
G01669LU,10,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G01669LU,11,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G01669LU,12,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G01727PW,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G01727PW,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G01727PW,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G01727PW,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G01727PW,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G01727PW,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G01727PW,7,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G01727PW,8,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G01727PW,9,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G01727PW,10,N-glycan_a-D-Neup5Ac_13,N13,Neu5Ac,a,D,p,N6,6,Neu5Ac
G01727PW,11,N-glycan_b-D-GlcpNAc_31,N31,GlcNAc,b,D,p,N4,4,GlcNAc
G01727PW,12,N-glycan_b-D-Galp_32,N32,Gal,b,D,p,N31,4,Gal
G01727PW,13,N-glycan_a-D-Neu5Acp_E6,NE6,Neu5Ac,a,D,p,N32,6,Neu5Ac
G01760ZU,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G01760ZU,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G01760ZU,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G01760ZU,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G01760ZU,5,N-glycan_a-D-Manp_21,N21,Man,a,D,p,N1,2,Man
G01760ZU,6,N-glycan_a-D-Manp_22,N22,Man,a,D,p,N21,2,Man
G01789AQ,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G01789AQ,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G01789AQ,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G01789AQ,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G01789AQ,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G01789AQ,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G01789AQ,7,N-glycan_a-D-Neup5Ac_17,N17,Neu5Ac,a,D,p,N3,3,Neu5Ac
G01789AQ,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G01789AQ,9,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G01789AQ,10,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G01789AQ,11,N-glycan_a-D-Neup5Ac_13,N13,Neu5Ac,a,D,p,N6,6,Neu5Ac
G01789AQ,12,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G01789AQ,13,N-glycan_b-D-Galp_10,N10,Gal,b,D,p,N9,4,Gal
G01789AQ,14,N-glycan_a-D-Neup5Ac_38,N38,Neu5Ac,a,D,p,N10,3,Neu5Ac
G01789AQ,15,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G01856RL,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G01856RL,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G01856RL,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G01856RL,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G01856RL,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G01856RL,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G01856RL,7,N-glycan_a-D-Neup5Gc_47,N47,Neu5Gc,a,D,p,N3,6,Neu5Gc
G01856RL,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G01856RL,9,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G01856RL,10,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G01935FK,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G01935FK,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G01935FK,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G01935FK,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G01935FK,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G01935FK,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G01935FK,7,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G01935FK,8,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G01935FK,9,N-glycan_a-L-Fucp_42,N42,Fuc,a,L,p,N5,3,Fuc
G01935FK,10,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G01999JH,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,a,D,p,no_id,0,GlcNAc
G01999JH,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G01999JH,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G01999JH,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G01999JH,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G01999JH,6,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G01999JH,7,N-glycan_a-D-Manp_19,N19,Man,a,D,p,N4,3,Man
G01999JH,8,N-glycan_a-D-Manp_20,N20,Man,a,D,p,N4,6,Man
G02021XC,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G02021XC,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G02021XC,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G02021XC,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G02021XC,5,N-glycan_a-D-Manp_21,N21,Man,a,D,p,N1,2,Man
G02021XC,6,N-glycan_a-D-Manp_22,N22,Man,a,D,p,N21,2,Man
G02021XC,7,N-glycan_a-D-Manp_E7,NE7,Man,a,D,p,N22,6,Man
G02021XC,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G02025MF,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G02025MF,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G02025MF,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G02025MF,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G02025MF,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G02025MF,6,N-glycan_a-L-Fucp_41,N41,Fuc,a,L,p,N2,3,Fuc
G02025MF,7,N-glycan_a-D-Galp_E8,NE8,Gal,a,D,p,N2,4,Gal
G02025MF,8,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G02025MF,9,N-glycan_a-L-Fucp_18,N18,Fuc,a,L,p,N7,3,Fuc
G02025MF,10,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G02025MF,11,N-glycan_b-D-GlcpNAc_11,N11,GlcNAc,b,D,p,NC,4,GlcNAc
G02025MF,12,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G02025MF,13,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G02025MF,14,N-glycan_a-L-Fucp_42,N42,Fuc,a,L,p,N5,3,Fuc
G02025MF,15,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G02025MF,16,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G02025MF,17,N-glycan_a-L-Fucp_43,N43,Fuc,a,L,p,N9,3,Fuc
G02025MF,18,N-glycan_b-D-Galp_10,N10,Gal,b,D,p,N9,4,Gal
G02025MF,19,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G02029PW,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G02029PW,2,N-glycan_a-L-Fucp_40,N40,Fuc,a,L,p,NA,3,Fuc
G02029PW,3,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G02029PW,4,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G02029PW,5,N-glycan_b-D-Xylp_E4,NE4,Xyl,b,D,p,NC,2,Xyl
G02029PW,6,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G02174FQ,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G02174FQ,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G02174FQ,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G02174FQ,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G02174FQ,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G02174FQ,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G02174FQ,7,N-glycan_a-D-Neup5Ac_17,N17,Neu5Ac,a,D,p,N3,3,Neu5Ac
G02174FQ,8,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G02174FQ,9,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G02174FQ,10,N-glycan_a-D-Neup5Ac_34,N34,Neu5Ac,a,D,p,N8,3,Neu5Ac
G02174FQ,11,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G02174FQ,12,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G02174FQ,13,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G02174FQ,14,N-glycan_a-D-Neup5Ac_16,N16,Neu5Ac,a,D,p,N6,3,Neu5Ac
G02174FQ,15,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G02174FQ,16,N-glycan_b-D-Galp_10,N10,Gal,b,D,p,N9,4,Gal
G02174FQ,17,N-glycan_a-D-Neup5Ac_38,N38,Neu5Ac,a,D,p,N10,3,Neu5Ac
G02174FQ,18,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G02207TG,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G02207TG,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G02207TG,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G02207TG,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G02207TG,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G02207TG,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G02207TG,7,N-glycan_a-D-Neup5Ac_12,N12,Neu5Ac,a,D,p,N3,6,Neu5Ac
G02207TG,8,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G02207TG,9,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G02207TG,10,N-glycan_a-D-Neup5Ac_34,N34,Neu5Ac,a,D,p,N8,3,Neu5Ac
G02207TG,11,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G02207TG,12,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G02207TG,13,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G02207TG,14,N-glycan_a-D-Neup5Ac_13,N13,Neu5Ac,a,D,p,N6,6,Neu5Ac
G02207TG,15,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G02284UY,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G02284UY,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G02284UY,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G02284UY,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G02284UY,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G02284UY,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G02284UY,7,N-glycan_a-D-Galp_52,N52,Gal,a,D,p,N3,3,Gal
G02284UY,8,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G02284UY,9,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G02284UY,10,N-glycan_a-D-Neup5Ac_14,N14,Neu5Ac,a,D,p,N8,6,Neu5Ac
G02284UY,11,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G02302MM,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G02302MM,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G02302MM,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G02302MM,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G02302MM,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G02302MM,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G02302MM,7,N-glycan_a-D-Neup5Ac_17,N17,Neu5Ac,a,D,p,N3,3,Neu5Ac
G02302MM,8,N-glycan_b-D-GlcNAcp_E87,NE87,GlcNAc,b,D,p,N1,6,GlcNAc
G02302MM,9,N-glycan_b-D-Galp_E93,NE93,Gal,b,D,p,NE87,4,Gal
G02302MM,10,N-glycan_a-D-Neu5Acp_E100,NE100,Neu5Ac,a,D,p,NE93,3,Neu5Ac
G02302MM,11,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G02302MM,12,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G02302MM,13,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G02302MM,14,N-glycan_a-D-Neup5Ac_13,N13,Neu5Ac,a,D,p,N6,6,Neu5Ac
G02302MM,15,N-glycan_b-D-GlcpNAc_31,N31,GlcNAc,b,D,p,N4,4,GlcNAc
G02302MM,16,N-glycan_b-D-Galp_32,N32,Gal,b,D,p,N31,4,Gal
G02302MM,17,N-glycan_a-D-Neup5Ac_46,N46,Neu5Ac,a,D,p,N32,3,Neu5Ac
G02310VX,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G02310VX,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G02310VX,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G02310VX,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G02310VX,5,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G02310VX,6,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G02310VX,7,N-glycan_b-D-GalpNAc_30,N30,GalNAc,b,D,p,N5,4,GalNAc
G02310VX,8,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G02310VX,9,N-glycan_b-D-GalpNAc_74,N74,GalNAc,b,D,p,N9,4,GalNAc
G02310VX,10,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G02311IE,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G02311IE,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G02311IE,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G02311IE,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G02311IE,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G02311IE,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G02311IE,7,N-glycan_a-D-Neup5Ac_17,N17,Neu5Ac,a,D,p,N3,3,Neu5Ac
G02311IE,8,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G02311IE,9,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G02311IE,10,N-glycan_a-D-Neup5Ac_34,N34,Neu5Ac,a,D,p,N8,3,Neu5Ac
G02311IE,11,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G02311IE,12,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G02311IE,13,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G02311IE,14,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G02311IE,15,N-glycan_b-D-Galp_10,N10,Gal,b,D,p,N9,4,Gal
G02311IE,16,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G02441OB,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G02441OB,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G02441OB,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G02441OB,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G02441OB,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G02441OB,6,N-glycan_a-L-Fucp_41,N41,Fuc,a,L,p,N2,3,Fuc
G02441OB,7,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G02441OB,8,N-glycan_b-D-GlcpNAc_11,N11,GlcNAc,b,D,p,NC,4,GlcNAc
G02441OB,9,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G02441OB,10,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G02441OB,11,N-glycan_a-L-Fucp_42,N42,Fuc,a,L,p,N5,3,Fuc
G02441OB,12,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G02441OB,13,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G02471GW,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G02471GW,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G02471GW,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G02471GW,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G02471GW,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G02471GW,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G02471GW,7,N-glycan_a-D-Galp_52,N52,Gal,a,D,p,N3,3,Gal
G02471GW,8,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G02471GW,9,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G02471GW,10,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G02471GW,11,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G02582JY,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G02582JY,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G02582JY,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G02582JY,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G02582JY,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G02582JY,6,N-glycan_b-D-Galp_44,N44,Gal,b,D,p,N2,3,Gal
G02582JY,7,N-glycan_a-D-Neup5Ac_73,N73,Neu5Ac,a,D,p,N44,3,Neu5Ac
G02582JY,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G02582JY,9,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G02582JY,10,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G02646YL,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G02646YL,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G02646YL,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G02646YL,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G02646YL,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G02646YL,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G02646YL,7,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G02646YL,8,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G02646YL,9,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G02646YL,10,N-glycan_a-D-Neup5Ac_13,N13,Neu5Ac,a,D,p,N6,6,Neu5Ac
G02646YL,11,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G02679YX,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G02679YX,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G02679YX,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G02679YX,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G02679YX,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G02679YX,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G02679YX,7,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G02679YX,8,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G02679YX,9,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G02679YX,10,N-glycan_b-D-GlcpNAc_59,N59,GlcNAc,b,D,p,N6,3,GlcNAc
G02679YX,11,N-glycan_b-D-Galp_60,N60,Gal,b,D,p,N59,4,Gal
G02679YX,12,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G02763QD,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G02763QD,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G02763QD,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G02763QD,4,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G02763QD,5,N-glycan_a-D-Manp_20,N20,Man,a,D,p,N4,6,Man
G02763QD,6,N-glycan_a-D-Manp_23,N23,Man,a,D,p,N20,2,Man
G02934UB,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G02934UB,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G02934UB,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G02934UB,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G02934UB,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G02934UB,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G02934UB,7,N-glycan_a-D-Neup5Ac_17,N17,Neu5Ac,a,D,p,N3,3,Neu5Ac
G02934UB,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G02934UB,9,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G02934UB,10,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G02934UB,11,N-glycan_a-D-Neup5Ac_16,N16,Neu5Ac,a,D,p,N6,3,Neu5Ac
G02934UB,12,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G02934UB,13,N-glycan_b-D-Galp_10,N10,Gal,b,D,p,N9,4,Gal
G02934UB,14,N-glycan_a-D-Neup5Ac_35,N35,Neu5Ac,a,D,p,N10,6,Neu5Ac
G03021WA,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G03021WA,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G03021WA,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G03021WA,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G03021WA,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G03021WA,6,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
